gene_name,ensembl_gene_id,x,y,cluster_no,location_name
PRG4,ENSG00000116690,0.9024,-0.2653,45,"Liver - Metabolism & Coagulation"
SLC35D1,ENSG00000116704,0.9471,-0.2068,45,"Liver - Metabolism & Coagulation"
CTH,ENSG00000116761,0.9698,-0.2420,45,"Liver - Metabolism & Coagulation"
CFHR3,ENSG00000116785,0.9545,-0.2709,45,"Liver - Metabolism & Coagulation"
PRDX6,ENSG00000117592,0.9163,-0.1976,45,"Liver - Metabolism & Coagulation"
HSD11B1,ENSG00000117594,0.9813,-0.2440,45,"Liver - Metabolism & Coagulation"
SERPINC1,ENSG00000117601,0.9961,-0.2480,45,"Liver - Metabolism & Coagulation"
PROX1,ENSG00000117707,0.9665,-0.2360,45,"Liver - Metabolism & Coagulation"
ARG1,ENSG00000118520,0.9932,-0.2419,45,"Liver - Metabolism & Coagulation"
GPAM,ENSG00000119927,0.8880,-0.2100,45,"Liver - Metabolism & Coagulation"
RCL1,ENSG00000120158,0.9494,-0.2287,45,"Liver - Metabolism & Coagulation"
ACAT2,ENSG00000120437,0.9597,-0.2194,45,"Liver - Metabolism & Coagulation"
ADRA1A,ENSG00000120907,0.9779,-0.2404,45,"Liver - Metabolism & Coagulation"
A1BG,ENSG00000121410,0.9867,-0.2346,45,"Liver - Metabolism & Coagulation"
PLG,ENSG00000122194,0.9643,-0.2066,45,"Liver - Metabolism & Coagulation"
AKR1D1,ENSG00000122787,0.9850,-0.2370,45,"Liver - Metabolism & Coagulation"
SLC25A16,ENSG00000122912,0.9130,-0.2105,45,"Liver - Metabolism & Coagulation"
ITPR2,ENSG00000123104,0.9240,-0.2101,45,"Liver - Metabolism & Coagulation"
ZC3H13,ENSG00000123200,0.9245,-0.2525,45,"Liver - Metabolism & Coagulation"
SARDH,ENSG00000123453,0.9032,-0.2471,45,"Liver - Metabolism & Coagulation"
SERPINA7,ENSG00000123561,0.9941,-0.2433,45,"Liver - Metabolism & Coagulation"
C4BPA,ENSG00000123838,0.9953,-0.2446,45,"Liver - Metabolism & Coagulation"
TTPAL,ENSG00000124120,0.9315,-0.2427,45,"Liver - Metabolism & Coagulation"
SDC4,ENSG00000124145,0.8954,-0.2406,45,"Liver - Metabolism & Coagulation"
HS3ST3B1,ENSG00000125430,0.9589,-0.2383,45,"Liver - Metabolism & Coagulation"
INSIG2,ENSG00000125629,0.9341,-0.2157,45,"Liver - Metabolism & Coagulation"
C3,ENSG00000125730,0.9784,-0.2343,45,"Liver - Metabolism & Coagulation"
PZP,ENSG00000126838,0.9915,-0.2462,45,"Liver - Metabolism & Coagulation"
PAICS,ENSG00000128050,0.9131,-0.1799,45,"Liver - Metabolism & Coagulation"
MYO1B,ENSG00000128641,0.9502,-0.2302,45,"Liver - Metabolism & Coagulation"
SHBG,ENSG00000129214,0.9763,-0.2505,45,"Liver - Metabolism & Coagulation"
CDO1,ENSG00000129596,0.9520,-0.2339,45,"Liver - Metabolism & Coagulation"
CYP2E1,ENSG00000130649,0.9926,-0.2419,45,"Liver - Metabolism & Coagulation"
IL13RA1,ENSG00000131724,0.9238,-0.1734,45,"Liver - Metabolism & Coagulation"
FMO5,ENSG00000131781,0.9653,-0.2161,45,"Liver - Metabolism & Coagulation"
ANGPTL3,ENSG00000132855,0.9743,-0.2284,45,"Liver - Metabolism & Coagulation"
HMGCS2,ENSG00000134240,0.9805,-0.2425,45,"Liver - Metabolism & Coagulation"
CFHR4,ENSG00000134365,0.9893,-0.2453,45,"Liver - Metabolism & Coagulation"
CFHR5,ENSG00000134389,0.9928,-0.2466,45,"Liver - Metabolism & Coagulation"
SLCO1B1,ENSG00000134538,0.9847,-0.2369,45,"Liver - Metabolism & Coagulation"
KLB,ENSG00000134962,0.9102,-0.2308,45,"Liver - Metabolism & Coagulation"
GLS2,ENSG00000135423,0.9655,-0.2295,45,"Liver - Metabolism & Coagulation"
RDH5,ENSG00000135437,0.8847,-0.2216,45,"Liver - Metabolism & Coagulation"
CYP27A1,ENSG00000135929,0.9686,-0.2569,45,"Liver - Metabolism & Coagulation"
SLC41A2,ENSG00000136052,0.9456,-0.2029,45,"Liver - Metabolism & Coagulation"
MTHFS,ENSG00000136371,0.9380,-0.2748,45,"Liver - Metabolism & Coagulation"
SLC31A1,ENSG00000136868,0.9371,-0.1973,45,"Liver - Metabolism & Coagulation"
BAAT,ENSG00000136881,0.9922,-0.2397,45,"Liver - Metabolism & Coagulation"
FAM8A1,ENSG00000137414,0.9457,-0.1871,45,"Liver - Metabolism & Coagulation"
TTPA,ENSG00000137561,0.9965,-0.2440,45,"Liver - Metabolism & Coagulation"
SORL1,ENSG00000137642,0.9427,-0.1981,45,"Liver - Metabolism & Coagulation"
PPP2R1B,ENSG00000137713,0.8873,-0.2614,45,"Liver - Metabolism & Coagulation"
CYP2C9,ENSG00000138109,0.9905,-0.2410,45,"Liver - Metabolism & Coagulation"
CYP2C8,ENSG00000138115,0.9966,-0.2480,45,"Liver - Metabolism & Coagulation"
OIT3,ENSG00000138315,0.9848,-0.2415,45,"Liver - Metabolism & Coagulation"
SEC24B,ENSG00000138802,0.9295,-0.2085,45,"Liver - Metabolism & Coagulation"
SLC38A4,ENSG00000139209,0.9913,-0.2454,45,"Liver - Metabolism & Coagulation"
AMDHD1,ENSG00000139344,0.9578,-0.2568,45,"Liver - Metabolism & Coagulation"
CYP1A1,ENSG00000140465,0.8994,-0.2470,45,"Liver - Metabolism & Coagulation"
PCSK6,ENSG00000140479,0.9468,-0.2241,45,"Liver - Metabolism & Coagulation"
CYP1A2,ENSG00000140505,0.9911,-0.2463,45,"Liver - Metabolism & Coagulation"
ABHD2,ENSG00000140526,0.9164,-0.1945,45,"Liver - Metabolism & Coagulation"
ZCCHC2,ENSG00000141664,0.9006,-0.2370,45,"Liver - Metabolism & Coagulation"
F13B,ENSG00000143278,0.9873,-0.2359,45,"Liver - Metabolism & Coagulation"
DUSP10,ENSG00000143507,0.9081,-0.2104,45,"Liver - Metabolism & Coagulation"
TRPM8,ENSG00000144481,0.9611,-0.2384,45,"Liver - Metabolism & Coagulation"
AHSG,ENSG00000145192,0.9972,-0.2404,45,"Liver - Metabolism & Coagulation"
GC,ENSG00000145321,0.9891,-0.2392,45,"Liver - Metabolism & Coagulation"
TSLP,ENSG00000145777,0.9053,-0.2138,45,"Liver - Metabolism & Coagulation"
LECT2,ENSG00000145826,0.9930,-0.2464,45,"Liver - Metabolism & Coagulation"
CYP39A1,ENSG00000146233,0.9825,-0.2433,45,"Liver - Metabolism & Coagulation"
IGFBP1,ENSG00000146678,0.9652,-0.2555,45,"Liver - Metabolism & Coagulation"
PLIN2,ENSG00000147872,0.8884,-0.2208,45,"Liver - Metabolism & Coagulation"
NRBF2,ENSG00000148572,0.9513,-0.2464,45,"Liver - Metabolism & Coagulation"
A1CF,ENSG00000148584,0.9665,-0.2153,45,"Liver - Metabolism & Coagulation"
HABP2,ENSG00000148702,0.9855,-0.2414,45,"Liver - Metabolism & Coagulation"
GAS2,ENSG00000148935,0.9444,-0.2214,45,"Liver - Metabolism & Coagulation"
SLC22A9,ENSG00000149742,0.9905,-0.2467,45,"Liver - Metabolism & Coagulation"
MAT1A,ENSG00000151224,0.9839,-0.2423,45,"Liver - Metabolism & Coagulation"
THRSP,ENSG00000151365,0.8972,-0.2414,45,"Liver - Metabolism & Coagulation"
AKR1C2,ENSG00000151632,0.8918,-0.2329,45,"Liver - Metabolism & Coagulation"
ITIH2,ENSG00000151655,0.9850,-0.2328,45,"Liver - Metabolism & Coagulation"
ACSL1,ENSG00000151726,0.9186,-0.2219,45,"Liver - Metabolism & Coagulation"
TDO2,ENSG00000151790,0.9904,-0.2447,45,"Liver - Metabolism & Coagulation"
TLCD4,ENSG00000152078,0.9728,-0.2272,45,"Liver - Metabolism & Coagulation"
TADA1,ENSG00000152382,0.9520,-0.2014,45,"Liver - Metabolism & Coagulation"
TMEM123,ENSG00000152558,0.9637,-0.2118,45,"Liver - Metabolism & Coagulation"
NADK2,ENSG00000152620,0.9837,-0.2386,45,"Liver - Metabolism & Coagulation"
ADGRA3,ENSG00000152990,0.9428,-0.2356,45,"Liver - Metabolism & Coagulation"
ABCA6,ENSG00000154262,0.9371,-0.2320,45,"Liver - Metabolism & Coagulation"
MIA3,ENSG00000154305,0.9121,-0.2139,45,"Liver - Metabolism & Coagulation"
NAT2,ENSG00000156006,0.9585,-0.2130,45,"Liver - Metabolism & Coagulation"
UGT2B4,ENSG00000156096,0.9952,-0.2429,45,"Liver - Metabolism & Coagulation"
ADK,ENSG00000156110,0.9793,-0.2522,45,"Liver - Metabolism & Coagulation"
APOA2,ENSG00000158874,0.9694,-0.2567,45,"Liver - Metabolism & Coagulation"
GNE,ENSG00000159921,0.9623,-0.2156,45,"Liver - Metabolism & Coagulation"
CBS,ENSG00000160200,0.8910,-0.2450,45,"Liver - Metabolism & Coagulation"
CYP3A4,ENSG00000160868,0.9535,-0.2076,45,"Liver - Metabolism & Coagulation"
CYP3A7,ENSG00000160870,0.9658,-0.2117,45,"Liver - Metabolism & Coagulation"
PGLYRP2,ENSG00000161031,0.9896,-0.2505,45,"Liver - Metabolism & Coagulation"
ACOX1,ENSG00000161533,0.9409,-0.2138,45,"Liver - Metabolism & Coagulation"
ITIH3,ENSG00000162267,0.9646,-0.2693,45,"Liver - Metabolism & Coagulation"
CYP4A22,ENSG00000162365,0.9549,-0.2494,45,"Liver - Metabolism & Coagulation"
NFIA,ENSG00000162599,0.9543,-0.1999,45,"Liver - Metabolism & Coagulation"
PEX19,ENSG00000162735,0.9170,-0.2155,45,"Liver - Metabolism & Coagulation"
HAAO,ENSG00000162882,0.9449,-0.2682,45,"Liver - Metabolism & Coagulation"
PUS10,ENSG00000162927,0.9384,-0.2021,45,"Liver - Metabolism & Coagulation"
SLC2A2,ENSG00000163581,0.9716,-0.2199,45,"Liver - Metabolism & Coagulation"
ALB,ENSG00000163631,0.9971,-0.2425,45,"Liver - Metabolism & Coagulation"
SMIM14,ENSG00000163683,0.9261,-0.2023,45,"Liver - Metabolism & Coagulation"
RTP3,ENSG00000163825,0.9730,-0.2544,45,"Liver - Metabolism & Coagulation"
KLKB1,ENSG00000164344,0.9971,-0.2403,45,"Liver - Metabolism & Coagulation"
LEAP2,ENSG00000164406,0.9811,-0.2486,45,"Liver - Metabolism & Coagulation"
ALDH1A1,ENSG00000165092,0.9195,-0.2019,45,"Liver - Metabolism & Coagulation"
MBL2,ENSG00000165471,0.9969,-0.2439,45,"Liver - Metabolism & Coagulation"
CLEC1B,ENSG00000165682,0.9977,-0.2433,45,"Liver - Metabolism & Coagulation"
CYP2C19,ENSG00000165841,0.9835,-0.2341,45,"Liver - Metabolism & Coagulation"
LIPC,ENSG00000166035,0.9790,-0.2512,45,"Liver - Metabolism & Coagulation"
CEP57,ENSG00000166037,0.9377,-0.1872,45,"Liver - Metabolism & Coagulation"
NNMT,ENSG00000166741,0.9243,-0.2318,45,"Liver - Metabolism & Coagulation"
PEX11A,ENSG00000166821,0.9147,-0.2011,45,"Liver - Metabolism & Coagulation"
CYP7A1,ENSG00000167910,0.9885,-0.2516,45,"Liver - Metabolism & Coagulation"
STAT3,ENSG00000168610,0.8747,-0.2285,45,"Liver - Metabolism & Coagulation"
ABHD15,ENSG00000168792,0.8658,-0.2150,45,"Liver - Metabolism & Coagulation"
PXDC1,ENSG00000168994,0.8944,-0.2362,45,"Liver - Metabolism & Coagulation"
NMD3,ENSG00000169251,0.9146,-0.1923,45,"Liver - Metabolism & Coagulation"
SDC2,ENSG00000169439,0.9636,-0.2122,45,"Liver - Metabolism & Coagulation"
GJB1,ENSG00000169562,0.9349,-0.2282,45,"Liver - Metabolism & Coagulation"
AGPAT2,ENSG00000169692,0.8627,-0.2267,45,"Liver - Metabolism & Coagulation"
UGP2,ENSG00000169764,0.9697,-0.2400,45,"Liver - Metabolism & Coagulation"
SERPINA6,ENSG00000170099,0.9915,-0.2424,45,"Liver - Metabolism & Coagulation"
SLC30A1,ENSG00000170385,0.9429,-0.1941,45,"Liver - Metabolism & Coagulation"
HSD17B13,ENSG00000170509,1.0000,-0.2457,45,"Liver - Metabolism & Coagulation"
CTPS1,ENSG00000171793,0.9666,-0.2216,45,"Liver - Metabolism & Coagulation"
RAB33B,ENSG00000172007,0.9460,-0.2071,45,"Liver - Metabolism & Coagulation"
ORMDL3,ENSG00000172057,0.9153,-0.2355,45,"Liver - Metabolism & Coagulation"
CEBPB,ENSG00000172216,0.8498,-0.2171,45,"Liver - Metabolism & Coagulation"
FGGY,ENSG00000172456,0.9253,-0.2334,45,"Liver - Metabolism & Coagulation"
ACOT12,ENSG00000172497,0.9862,-0.2473,45,"Liver - Metabolism & Coagulation"
TMCC1,ENSG00000172765,0.9546,-0.2465,45,"Liver - Metabolism & Coagulation"
ADH6,ENSG00000172955,0.9656,-0.2172,45,"Liver - Metabolism & Coagulation"
RAPH1,ENSG00000173166,0.9386,-0.2267,45,"Liver - Metabolism & Coagulation"
PPP1R3B,ENSG00000173281,0.9795,-0.2501,45,"Liver - Metabolism & Coagulation"
TNFRSF10D,ENSG00000173530,0.8700,-0.2181,45,"Liver - Metabolism & Coagulation"
INHBC,ENSG00000175189,0.9726,-0.2550,45,"Liver - Metabolism & Coagulation"
APOF,ENSG00000175336,0.9842,-0.2550,45,"Liver - Metabolism & Coagulation"
LONRF3,ENSG00000175556,0.8958,-0.2186,45,"Liver - Metabolism & Coagulation"
OR4K17,ENSG00000176230,0.9457,-0.1858,45,"Liver - Metabolism & Coagulation"
DMRTA1,ENSG00000176399,0.9470,-0.2184,45,"Liver - Metabolism & Coagulation"
CPN2,ENSG00000178772,0.9586,-0.2596,45,"Liver - Metabolism & Coagulation"
TIGD2,ENSG00000180346,0.9399,-0.2213,45,"Liver - Metabolism & Coagulation"
CLEC4G,ENSG00000182566,0.9652,-0.2318,45,"Liver - Metabolism & Coagulation"
CCDC125,ENSG00000183323,0.9151,-0.2114,45,"Liver - Metabolism & Coagulation"
ACSM5,ENSG00000183549,0.9738,-0.2405,45,"Liver - Metabolism & Coagulation"
COLEC10,ENSG00000184374,0.9781,-0.2472,45,"Liver - Metabolism & Coagulation"
PROS1,ENSG00000184500,0.9304,-0.2047,45,"Liver - Metabolism & Coagulation"
USP18,ENSG00000184979,0.9246,-0.2207,45,"Liver - Metabolism & Coagulation"
SLC22A10,ENSG00000184999,0.9664,-0.2102,45,"Liver - Metabolism & Coagulation"
OR2V1,ENSG00000185372,0.9336,-0.1997,45,"Liver - Metabolism & Coagulation"
INSIG1,ENSG00000186480,0.9559,-0.2367,45,"Liver - Metabolism & Coagulation"
SERPINA11,ENSG00000186910,0.9917,-0.2467,45,"Liver - Metabolism & Coagulation"
AKR1C1,ENSG00000187134,0.9133,-0.2612,45,"Liver - Metabolism & Coagulation"
AGMO,ENSG00000187546,0.9550,-0.2012,45,"Liver - Metabolism & Coagulation"
ADH1A,ENSG00000187758,0.9869,-0.2359,45,"Liver - Metabolism & Coagulation"
TMEM220,ENSG00000187824,0.9504,-0.2123,45,"Liver - Metabolism & Coagulation"
SLC38A3,ENSG00000188338,0.9619,-0.2414,45,"Liver - Metabolism & Coagulation"
IL1RAP,ENSG00000196083,0.9858,-0.2401,45,"Liver - Metabolism & Coagulation"
ADH1B,ENSG00000196616,0.9368,-0.2241,45,"Liver - Metabolism & Coagulation"
UGT2B15,ENSG00000196620,0.9892,-0.2402,45,"Liver - Metabolism & Coagulation"
SLC30A10,ENSG00000196660,0.9359,-0.2071,45,"Liver - Metabolism & Coagulation"
CYP2B6,ENSG00000197408,0.9807,-0.2525,45,"Liver - Metabolism & Coagulation"
ADH4,ENSG00000198099,0.9884,-0.2299,45,"Liver - Metabolism & Coagulation"
STYX,ENSG00000198252,0.9491,-0.2192,45,"Liver - Metabolism & Coagulation"
ZXDB,ENSG00000198455,0.9587,-0.2162,45,"Liver - Metabolism & Coagulation"
AKR1C4,ENSG00000198610,0.9986,-0.2436,45,"Liver - Metabolism & Coagulation"
TAT,ENSG00000198650,0.9680,-0.2615,45,"Liver - Metabolism & Coagulation"
LPA,ENSG00000198670,0.9973,-0.2357,45,"Liver - Metabolism & Coagulation"
F5,ENSG00000198734,0.9594,-0.2275,45,"Liver - Metabolism & Coagulation"
CES1,ENSG00000198848,0.9875,-0.2426,45,"Liver - Metabolism & Coagulation"
DMD,ENSG00000198947,0.8849,-0.1904,45,"Liver - Metabolism & Coagulation"
GLYATL3,ENSG00000203972,0.9649,-0.2137,45,"Liver - Metabolism & Coagulation"
ARID3C,ENSG00000205143,0.9690,-0.2127,45,"Liver - Metabolism & Coagulation"
MT1A,ENSG00000205362,0.8595,-0.2259,45,"Liver - Metabolism & Coagulation"
GBP7,ENSG00000213512,0.9964,-0.2460,45,"Liver - Metabolism & Coagulation"
STIMATE,ENSG00000213533,0.8902,-0.2511,45,"Liver - Metabolism & Coagulation"
GALT,ENSG00000213930,0.9430,-0.2397,45,"Liver - Metabolism & Coagulation"
ANG,ENSG00000214274,0.9897,-0.2442,45,"Liver - Metabolism & Coagulation"
APOL6,ENSG00000221963,0.9280,-0.1851,45,"Liver - Metabolism & Coagulation"
APOC2,ENSG00000234906,0.9955,-0.2493,45,"Liver - Metabolism & Coagulation"
CD302,ENSG00000241399,0.9624,-0.2141,45,"Liver - Metabolism & Coagulation"
UGT1A1,ENSG00000241635,0.9324,-0.2170,45,"Liver - Metabolism & Coagulation"
ENSG00000244255,ENSG00000244255,0.9674,-0.2236,45,"Liver - Metabolism & Coagulation"
CFHR1,ENSG00000244414,0.9981,-0.2423,45,"Liver - Metabolism & Coagulation"
UGT1A4,ENSG00000244474,0.9857,-0.2464,45,"Liver - Metabolism & Coagulation"
CEBPA,ENSG00000245848,0.8943,-0.2380,45,"Liver - Metabolism & Coagulation"
ADH1C,ENSG00000248144,0.9470,-0.1990,45,"Liver - Metabolism & Coagulation"
ENSG00000249319,ENSG00000249319,0.9312,-0.1924,45,"Liver - Metabolism & Coagulation"
SELENOP,ENSG00000250722,0.9484,-0.1925,45,"Liver - Metabolism & Coagulation"
CYP2A6,ENSG00000255974,0.9910,-0.2452,45,"Liver - Metabolism & Coagulation"
SMLR1,ENSG00000256162,0.9583,-0.2406,45,"Liver - Metabolism & Coagulation"
ENSG00000259171,ENSG00000259171,0.9081,-0.2478,45,"Liver - Metabolism & Coagulation"
AKR1C8,ENSG00000264006,0.9421,-0.2336,45,"Liver - Metabolism & Coagulation"
TLCD4-RWDD3,ENSG00000271092,0.9359,-0.1996,45,"Liver - Metabolism & Coagulation"
ENSG00000273171,ENSG00000273171,0.9821,-0.2419,45,"Liver - Metabolism & Coagulation"
SRD5A2,ENSG00000277893,0.9489,-0.2371,45,"Liver - Metabolism & Coagulation"
UGT1A3,ENSG00000288702,0.9766,-0.2293,45,"Liver - Metabolism & Coagulation"
ENSG00000289697,ENSG00000289697,0.9950,-0.2394,45,"Liver - Metabolism & Coagulation"
ITIH4,ENSG00000055955,0.9269,-0.3030,53,"Liver - Plasma proteins"
F7,ENSG00000057593,0.9101,-0.3067,53,"Liver - Plasma proteins"
DHODH,ENSG00000102967,0.9405,-0.2867,53,"Liver - Plasma proteins"
GCDH,ENSG00000105607,0.9382,-0.2761,53,"Liver - Plasma proteins"
TFR2,ENSG00000106327,0.9204,-0.3029,53,"Liver - Plasma proteins"
VTN,ENSG00000109072,0.9273,-0.3023,53,"Liver - Plasma proteins"
UGT2B10,ENSG00000109181,0.9246,-0.3033,53,"Liver - Plasma proteins"
HPX,ENSG00000110169,0.9309,-0.2969,53,"Liver - Plasma proteins"
APOC3,ENSG00000110245,0.9047,-0.3057,53,"Liver - Plasma proteins"
STEAP3,ENSG00000115107,0.9172,-0.3062,53,"Liver - Plasma proteins"
APOA1,ENSG00000118137,0.9103,-0.3044,53,"Liver - Plasma proteins"
CPN1,ENSG00000120054,0.9232,-0.3046,53,"Liver - Plasma proteins"
C4BPB,ENSG00000123843,0.9283,-0.2992,53,"Liver - Plasma proteins"
PLGLB2,ENSG00000125551,0.9266,-0.3037,53,"Liver - Plasma proteins"
APOC1,ENSG00000130208,0.9101,-0.3065,53,"Liver - Plasma proteins"
APCS,ENSG00000132703,0.9466,-0.2785,53,"Liver - Plasma proteins"
SEC14L4,ENSG00000133488,0.9121,-0.2976,53,"Liver - Plasma proteins"
SLC22A7,ENSG00000137204,0.9124,-0.3002,53,"Liver - Plasma proteins"
RBP4,ENSG00000138207,0.9287,-0.3032,53,"Liver - Plasma proteins"
INHBE,ENSG00000139269,0.9290,-0.3009,53,"Liver - Plasma proteins"
RDH16,ENSG00000139547,0.9279,-0.3015,53,"Liver - Plasma proteins"
SERPINA10,ENSG00000140093,0.9273,-0.3048,53,"Liver - Plasma proteins"
NR1I3,ENSG00000143257,0.9387,-0.2862,53,"Liver - Plasma proteins"
SAA4,ENSG00000148965,0.9268,-0.3012,53,"Liver - Plasma proteins"
C8A,ENSG00000157131,0.9435,-0.2822,53,"Liver - Plasma proteins"
UROC1,ENSG00000159650,0.9111,-0.3069,53,"Liver - Plasma proteins"
FCN2,ENSG00000160339,0.9405,-0.2783,53,"Liver - Plasma proteins"
BDH1,ENSG00000161267,0.9175,-0.2983,53,"Liver - Plasma proteins"
ASGR2,ENSG00000161944,0.9294,-0.3032,53,"Liver - Plasma proteins"
FGG,ENSG00000171557,0.9468,-0.2789,53,"Liver - Plasma proteins"
FGA,ENSG00000171560,0.9297,-0.2990,53,"Liver - Plasma proteins"
FGB,ENSG00000171564,0.9261,-0.3029,53,"Liver - Plasma proteins"
TTC36,ENSG00000172425,0.9080,-0.3060,53,"Liver - Plasma proteins"
CA5A,ENSG00000174990,0.9190,-0.3055,53,"Liver - Plasma proteins"
SLC22A1,ENSG00000175003,0.9284,-0.3009,53,"Liver - Plasma proteins"
SPRYD4,ENSG00000176422,0.9137,-0.3063,53,"Liver - Plasma proteins"
F2,ENSG00000180210,0.9468,-0.2803,53,"Liver - Plasma proteins"
CYP8B1,ENSG00000180432,0.9340,-0.2911,53,"Liver - Plasma proteins"
C1S,ENSG00000182326,0.9306,-0.2740,53,"Liver - Plasma proteins"
PLGLB1,ENSG00000183281,0.9315,-0.2830,53,"Liver - Plasma proteins"
CYP4F3,ENSG00000186529,0.9113,-0.2995,53,"Liver - Plasma proteins"
PRAMEF10,ENSG00000187545,0.9270,-0.3017,53,"Liver - Plasma proteins"
SLC22A25,ENSG00000196600,0.9041,-0.3097,53,"Liver - Plasma proteins"
SERPINA1,ENSG00000197249,0.9272,-0.3001,53,"Liver - Plasma proteins"
CYP2A7,ENSG00000198077,0.9289,-0.3018,53,"Liver - Plasma proteins"
ORM2,ENSG00000228278,0.9286,-0.3021,53,"Liver - Plasma proteins"
HP,ENSG00000257017,0.9296,-0.3018,53,"Liver - Plasma proteins"
HPR,ENSG00000261701,0.9219,-0.3025,53,"Liver - Plasma proteins"
GDF2,ENSG00000263761,0.9278,-0.3009,53,"Liver - Plasma proteins"
APOC4,ENSG00000267467,0.9268,-0.3031,53,"Liver - Plasma proteins"
CCL16,ENSG00000275152,0.9442,-0.2816,53,"Liver - Plasma proteins"
MBTPS2,ENSG00000012174,0.2244,0.4203,28,"Liver & Adrenal gland - Secretion"
NR1H3,ENSG00000025434,0.3144,-0.0744,28,"Liver & Adrenal gland - Secretion"
MFAP3,ENSG00000037749,0.3473,0.4132,28,"Liver & Adrenal gland - Secretion"
VMP1,ENSG00000062716,0.3051,-0.0586,28,"Liver & Adrenal gland - Secretion"
TNFRSF1A,ENSG00000067182,0.2923,-0.0459,28,"Liver & Adrenal gland - Secretion"
IFI35,ENSG00000068079,0.2959,-0.0639,28,"Liver & Adrenal gland - Secretion"
ATP1B3,ENSG00000069849,0.2103,-0.0392,28,"Liver & Adrenal gland - Secretion"
AFF4,ENSG00000072364,-0.2326,-0.1196,28,"Liver & Adrenal gland - Secretion"
CTSZ,ENSG00000101160,0.3119,-0.0717,28,"Liver & Adrenal gland - Secretion"
FCGRT,ENSG00000104870,0.2933,-0.0582,28,"Liver & Adrenal gland - Secretion"
RAB5C,ENSG00000108774,0.2552,-0.0400,28,"Liver & Adrenal gland - Secretion"
ABCC3,ENSG00000108846,0.2942,-0.0497,28,"Liver & Adrenal gland - Secretion"
LRRC42,ENSG00000116212,0.2136,-0.0022,28,"Liver & Adrenal gland - Secretion"
CTSD,ENSG00000117984,0.2689,-0.0486,28,"Liver & Adrenal gland - Secretion"
TNFRSF10B,ENSG00000120889,0.3014,-0.0597,28,"Liver & Adrenal gland - Secretion"
SAT1,ENSG00000130066,0.2567,-0.0337,28,"Liver & Adrenal gland - Secretion"
LDLR,ENSG00000130164,0.2927,-0.0504,28,"Liver & Adrenal gland - Secretion"
NECTIN2,ENSG00000130202,0.2590,-0.0337,28,"Liver & Adrenal gland - Secretion"
MGAT1,ENSG00000131446,0.3027,-0.0449,28,"Liver & Adrenal gland - Secretion"
PRCP,ENSG00000137509,0.2709,0.1473,28,"Liver & Adrenal gland - Secretion"
SCARB2,ENSG00000138760,0.2158,0.4516,28,"Liver & Adrenal gland - Secretion"
RAB20,ENSG00000139832,0.2956,-0.0621,28,"Liver & Adrenal gland - Secretion"
POP5,ENSG00000167272,0.0827,-0.0258,28,"Liver & Adrenal gland - Secretion"
TLCD2,ENSG00000185561,0.2941,-0.0536,28,"Liver & Adrenal gland - Secretion"
PABIR1,ENSG00000187866,-0.1996,-0.1353,28,"Liver & Adrenal gland - Secretion"
PAPSS2,ENSG00000198682,0.2959,-0.0631,28,"Liver & Adrenal gland - Secretion"
GLMP,ENSG00000198715,0.2723,-0.0427,28,"Liver & Adrenal gland - Secretion"
PCDHGB4,ENSG00000253953,0.3352,0.3976,28,"Liver & Adrenal gland - Secretion"
SCO2,ENSG00000284194,0.2070,-0.0663,28,"Liver & Adrenal gland - Secretion"
TMEM176A,ENSG00000002933,0.9123,-0.1997,16,"Liver & Kidney - Metabolism"
SLC25A13,ENSG00000004864,0.9601,-0.1955,16,"Liver & Kidney - Metabolism"
ACSM3,ENSG00000005187,0.9430,-0.1328,16,"Liver & Kidney - Metabolism"
ACAA1,ENSG00000060971,0.9478,-0.1433,16,"Liver & Kidney - Metabolism"
ACSM2B,ENSG00000066813,0.9432,-0.1257,16,"Liver & Kidney - Metabolism"
MAOB,ENSG00000069535,0.9420,-0.1528,16,"Liver & Kidney - Metabolism"
ACAT1,ENSG00000075239,0.9427,-0.1304,16,"Liver & Kidney - Metabolism"
FMO4,ENSG00000076258,0.9440,-0.1221,16,"Liver & Kidney - Metabolism"
BCKDHB,ENSG00000083123,0.9475,-0.1686,16,"Liver & Kidney - Metabolism"
SNX10,ENSG00000086300,0.9185,-0.1561,16,"Liver & Kidney - Metabolism"
RBBP9,ENSG00000089050,0.9158,-0.1531,16,"Liver & Kidney - Metabolism"
XYLB,ENSG00000093217,0.9523,-0.1705,16,"Liver & Kidney - Metabolism"
UPB1,ENSG00000100024,0.9499,-0.1533,16,"Liver & Kidney - Metabolism"
LYRM1,ENSG00000102897,0.9400,-0.1353,16,"Liver & Kidney - Metabolism"
QPRT,ENSG00000103485,0.9331,-0.1259,16,"Liver & Kidney - Metabolism"
FAH,ENSG00000103876,0.9485,-0.1475,16,"Liver & Kidney - Metabolism"
TMEM176B,ENSG00000106565,0.9138,-0.2404,16,"Liver & Kidney - Metabolism"
PTGR1,ENSG00000106853,0.9457,-0.1231,16,"Liver & Kidney - Metabolism"
MPDZ,ENSG00000107186,0.9482,-0.1840,16,"Liver & Kidney - Metabolism"
PHYH,ENSG00000107537,0.9497,-0.1403,16,"Liver & Kidney - Metabolism"
PNPO,ENSG00000108439,0.9416,-0.1354,16,"Liver & Kidney - Metabolism"
